period_end,county,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_ppsf,median_list_price,homes_sold,homes_sold_mom,homes_sold_yoy,median_dom,daily_cases,percentage_fully_vaccinated,risk_index,risk,cost_of_living_rank,tax_burden,medianage
2021-12-31,Shelby County,Indiana,IN,All Residential,-1,180500.0,-0.0243243243243242,107.91436326510284,187450.0,50.0,0.0,-0.0384615384615384,9.0,14575.0,0.57,2.0,High,33.0,8.15,38.0
2021-12-31,Jones County,Georgia,GA,All Residential,-1,222500.0,-0.1680687979061507,111.53362069873928,276490.0,16.0,-0.3846153846153845,0.7777777777777776,9.0,4991.0,0.433,2.0,High,35.0,7.91,37.0
2021-12-31,Monroe County,Iowa,IA,All Residential,-1,230000.0,0.9700214132762311,,182450.0,4.0,0.0,0.0,30.0,1862.0,0.458,3.0,Critical,13.0,9.26,38.0
2021-12-31,Anderson County,South Carolina,SC,All Residential,-1,240000.0,0.0198921464055175,132.4270776004403,245000.0,279.0,0.0608365019011407,0.0449438202247192,36.0,57258.0,0.399,3.0,Critical,40.0,7.45,39.0
2021-12-31,Mariposa County,California,CA,All Residential,-1,380000.0,-0.1508379888268156,214.93212669683257,474999.5,25.0,0.1363636363636364,,38.0,2907.0,0.438,2.0,High,10.0,9.48,37.0
2021-12-31,Atascosa County,Texas,TX,All Residential,-1,260000.0,0.0038610038610038,155.88235294117646,275000.0,39.0,0.625,0.56,34.0,12580.0,0.512,3.0,Critical,30.0,8.19,35.0
2021-12-31,St. Clair County,Michigan,MI,All Residential,-1,180000.0,-0.0526315789473684,139.04397871857196,199900.0,190.0,-0.0155440414507772,-0.0306122448979592,20.0,39826.0,0.491,2.0,High,24.0,8.34,40.0
2021-12-31,Warren County,Mississippi,MS,All Residential,-1,39000.0,,32.77310924369748,84900.0,1.0,,-0.6666666666666667,9.0,10144.0,0.567,3.0,Critical,15.0,8.99,38.0
2021-12-31,Placer County,California,CA,All Residential,-1,663500.0,0.0207692307692308,336.39705882352933,675000.0,590.0,-0.056,-0.2154255319148936,14.0,68508.0,0.661,2.0,High,10.0,9.48,37.0
2021-12-31,Carroll County,Ohio,OH,All Residential,-1,145000.0,0.1153846153846154,122.1153846153846,199900.0,27.0,-0.1818181818181817,0.2272727272727272,60.0,5223.0,0.434,1.0,Medium,16.0,8.96,39.0
2021-12-31,Dodge County,Wisconsin,WI,All Residential,-1,205525.0,-0.0236342042755344,129.75778546712803,194900.0,96.0,-0.04,0.1428571428571427,55.0,26738.0,0.514,3.0,Critical,17.0,8.89,40.0
2021-12-31,Hopewell,Virginia,VA,All Residential,-1,199000.0,0.2429731417863834,135.41666666666669,207000.0,45.0,0.2162162162162162,0.0975609756097561,18.0,,,,,37.0,7.86,38.0
2021-12-31,Fentress County,Tennessee,TN,All Residential,-1,257500.0,0.1704545454545454,165.0621945105903,249000.0,26.0,0.2380952380952381,-0.037037037037037,78.0,5563.0,0.333,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Beaufort County,South Carolina,SC,All Residential,-1,315000.0,0.3016528925619834,156.97674418604652,315000.0,17.0,0.6999999999999998,1.4285714285714284,26.0,42384.0,0.638,3.0,Critical,40.0,7.45,39.0
2021-12-31,Jackson County,North Carolina,NC,All Residential,-1,299500.0,-0.0016666666666667,188.97108271687964,217000.0,28.0,0.0370370370370369,27.0,75.0,8931.0,0.527,3.0,Critical,34.0,8.07,39.0
2021-12-31,Cumberland County,Pennsylvania,PA,All Residential,-1,255000.0,0.0267767263942018,142.9846856542717,239000.0,332.0,0.0573248407643311,-0.1146666666666666,6.0,50155.0,0.624,2.0,High,23.0,8.46,41.0
2021-12-31,Whiteside County,Illinois,IL,All Residential,-1,84950.0,-0.2613043478260869,75.11760563380281,81950.0,64.0,0.1636363636363635,,13.0,15071.0,0.567,3.0,Critical,9.0,9.52,38.0
2021-12-31,Manatee County,Florida,FL,All Residential,-1,420000.0,0.0096153846153845,230.2076884756241,429700.0,1056.0,0.0764525993883791,-0.104325699745547,9.0,93843.0,0.607,3.0,Critical,45.0,6.97,42.0
2021-12-31,Pontotoc County,Oklahoma,OK,All Residential,-1,149500.0,-0.0771604938271605,98.60180494271032,139500.0,60.0,0.5384615384615385,0.2765957446808511,14.0,11659.0,0.502,3.0,Critical,44.0,7.13,37.0
2021-12-31,San Bernardino County,California,CA,All Residential,-1,485000.0,0.0319148936170212,301.2658227848101,475000.0,2455.0,-0.0048642075395216,0.0367398648648649,36.0,576582.0,0.556,3.0,Critical,10.0,9.48,37.0
2021-12-31,Wilkinson County,Georgia,GA,All Residential,-1,77000.0,-0.4076923076923076,53.52419510314248,379500.0,4.0,0.3333333333333332,1.0,86.0,2227.0,0.5,3.0,Critical,35.0,7.91,37.0
2021-12-31,Hancock County,Georgia,GA,All Residential,-1,475000.0,0.1562804284323271,221.21730274442533,199900.0,8.0,3.0,0.1428571428571427,31.0,1556.0,0.475,2.0,High,35.0,7.91,37.0
2021-12-31,Martin County,Florida,FL,All Residential,-1,414790.0,0.0539970523961985,240.0,427500.0,331.0,0.1906474820143884,-0.2174940898345153,30.0,30808.0,0.628,2.0,High,45.0,6.97,42.0
2021-12-31,Monroe County,Tennessee,TN,All Residential,-1,290000.0,0.0360843158270811,165.95744680851064,289900.0,39.0,-0.2777777777777777,-0.3035714285714286,64.0,14171.0,0.427,3.0,Critical,49.0,5.74,39.0
2021-12-31,Benton County,Minnesota,MN,All Residential,-1,230000.0,-0.0416666666666666,129.00143334925943,249900.0,35.0,-0.2553191489361702,-0.3269230769230768,21.0,13690.0,0.428,5.0,Extreme,6.0,9.99,38.0
2021-12-31,Calhoun County,Alabama,AL,All Residential,-1,165250.0,-0.0163690476190476,100.79129963646533,149900.0,124.0,0.1698113207547169,0.2653061224489796,49.0,31410.0,0.461,3.0,Critical,40.0,7.45,39.0
2021-12-31,Wichita County,Texas,TX,All Residential,-1,173000.0,0.1161290322580645,109.18804918429264,132400.0,12.0,3.0,11.0,36.0,32959.0,0.519,3.0,Critical,30.0,8.19,35.0
2021-12-31,Washington County,Maryland,MD,All Residential,-1,253000.0,-0.0287907869481766,143.3230966057801,249900.0,213.0,0.0191387559808613,-0.0138888888888888,33.0,34670.0,0.585,2.0,High,12.0,9.32,39.0
2021-12-31,Escambia County,Florida,FL,All Residential,-1,282000.0,0.0522388059701492,160.0,275000.0,659.0,0.130360205831904,0.2387218045112782,50.0,77217.0,0.549,2.0,High,45.0,6.97,42.0
2021-12-31,Logan County,Arkansas,AR,All Residential,-1,56300.0,-0.8651497005988023,37.93800539083558,,1.0,-0.5,0.0,40.0,5005.0,0.463,3.0,Critical,20.0,8.8,38.0
2021-12-31,Taliaferro County,Georgia,GA,All Residential,-1,365000.0,,121.66666666666669,,1.0,,,44.0,264.0,0.494,3.0,Critical,35.0,7.91,37.0
2021-12-31,Monroe County,Michigan,MI,All Residential,-1,202500.0,0.0124999999999999,136.45224171539962,225000.0,179.0,-0.082051282051282,0.0112994350282484,34.0,37373.0,0.557,2.0,High,24.0,8.34,40.0
2021-12-31,Milam County,Texas,TX,All Residential,-1,240000.0,0.0666666666666666,131.47668393782382,275000.0,21.0,1.3333333333333337,0.5,101.0,4872.0,0.447,2.0,High,30.0,8.19,35.0
2021-12-31,Floyd County,Georgia,GA,All Residential,-1,190000.0,-0.1203703703703703,125.38605230386052,229450.0,123.0,-0.016,0.0249999999999999,26.0,26795.0,0.416,3.0,Critical,35.0,7.91,37.0
2021-12-31,Durham County,North Carolina,NC,All Residential,-1,400000.0,0.0472437852626619,208.63309352517985,360000.0,541.0,0.0403846153846154,0.038387715930902,36.0,69829.0,0.698,3.0,Critical,34.0,8.07,39.0
2021-12-31,Thomas County,Georgia,GA,All Residential,-1,272000.0,0.088,127.27272727272728,95000.0,3.0,0.0,,33.0,11732.0,0.481,3.0,Critical,35.0,7.91,37.0
2021-12-31,Obion County,Tennessee,TN,All Residential,-1,167500.0,,84.68149646107177,,1.0,,,141.0,10558.0,0.403,3.0,Critical,49.0,5.74,39.0
2021-12-31,Sumter County,Florida,FL,All Residential,-1,325000.0,-0.0345339769773487,224.9550089982004,344990.0,175.0,-0.0489130434782608,-0.125,16.0,21129.0,0.79,3.0,Critical,45.0,6.97,42.0
2021-12-31,Orange County,Vermont,VT,All Residential,-1,232500.0,-0.088235294117647,144.33041052212036,144000.0,32.0,0.1851851851851851,0.1034482758620689,64.0,3177.0,0.715,2.0,High,3.0,10.75,43.0
2021-12-31,Columbia County,Washington,WA,All Residential,-1,222500.0,-0.2992125984251968,152.4539725212371,189000.0,8.0,0.6,-0.1111111111111111,44.0,603.0,0.458,5.0,Extreme,24.0,8.34,38.0
2021-12-31,Montgomery County,Ohio,OH,All Residential,-1,168000.0,0.0059880239520957,114.62979482604815,154900.0,709.0,-0.0634081902245706,-0.0609271523178808,35.0,125587.0,0.557,2.0,High,16.0,8.96,39.0
2021-12-31,Koochiching County,Minnesota,MN,All Residential,-1,130000.0,0.3866666666666667,102.02991452991454,142250.0,7.0,0.75,0.3999999999999999,11.0,2622.0,0.581,3.0,Critical,6.0,9.99,38.0
2021-12-31,Sumter County,Georgia,GA,All Residential,-1,229900.0,,77.2253946926436,,1.0,,,36.0,6706.0,0.509,3.0,Critical,35.0,7.91,37.0
2021-12-31,Glades County,Florida,FL,All Residential,-1,145000.0,-0.4223107569721115,174.4560671936759,275000.0,19.0,1.375,5.333333333333333,18.0,1967.0,0.333,2.0,High,45.0,6.97,42.0
2021-12-31,Walton County,Florida,FL,All Residential,-1,639000.0,-0.0671532846715328,428.0155642023346,587000.0,537.0,0.2040358744394619,0.048828125,29.0,16367.0,0.485,2.0,High,45.0,6.97,42.0
2021-12-31,Putnam County,Georgia,GA,All Residential,-1,343750.0,-0.2361111111111111,167.9421768707483,474500.0,22.0,-0.4883720930232557,-0.4761904761904761,27.0,4418.0,0.425,2.0,High,35.0,7.91,37.0
2021-12-31,Marlboro County,South Carolina,SC,All Residential,-1,198000.0,,56.57142857142857,140000.0,1.0,,,28.0,7726.0,0.429,3.0,Critical,40.0,7.45,39.0
2021-12-31,Ripley County,Indiana,IN,All Residential,-1,148962.5,-0.0263888888888889,99.43345790472048,200000.0,14.0,0.5555555555555555,0.5555555555555555,37.0,8221.0,0.474,3.0,Critical,33.0,8.15,38.0
2021-12-31,Wadena County,Minnesota,MN,All Residential,-1,187250.0,0.231907894736842,130.97750352307287,125950.0,12.0,-0.1428571428571429,-0.3333333333333333,27.0,4068.0,0.493,3.0,Critical,6.0,9.99,38.0
2021-12-31,Guernsey County,Ohio,OH,All Residential,-1,136000.0,-0.0247400501972032,94.06655587211142,140000.0,40.0,1.0,39.0,52.0,10323.0,0.438,2.0,High,16.0,8.96,39.0
2021-12-31,Leon County,Florida,FL,All Residential,-1,250000.0,0.0020040080160319,156.128024980484,260000.0,441.0,0.1025,0.055023923444976,53.0,83910.0,0.559,3.0,Critical,45.0,6.97,42.0
2021-12-31,Lake County,Michigan,MI,All Residential,-1,147500.0,0.1799999999999999,117.1875,89900.0,17.0,-0.4137931034482759,-0.0555555555555555,30.0,1802.0,0.61,2.0,High,24.0,8.34,40.0
2021-12-31,Steuben County,New York,NY,All Residential,-1,141500.0,0.1791666666666667,95.66074950690336,99900.0,43.0,0.162162162162162,-0.14,24.0,19368.0,0.591,3.0,Critical,1.0,12.79,39.0
2021-12-31,Montgomery County,Arkansas,AR,All Residential,-1,149900.0,-0.1458665124402064,93.98496240601504,285000.0,5.0,0.25,-0.2857142857142857,88.0,1484.0,0.359,2.0,High,20.0,8.8,38.0
2021-12-31,Jasper County,Iowa,IA,All Residential,-1,158000.0,0.196969696969697,127.77777777777776,139900.0,59.0,0.4390243902439023,0.1799999999999999,15.0,8472.0,0.578,3.0,Critical,13.0,9.26,38.0
2021-12-31,Bureau County,Illinois,IL,All Residential,-1,93000.0,-0.2249999999999999,79.5,123450.0,31.0,-0.0606060606060605,,21.0,8219.0,0.56,3.0,Critical,9.0,9.52,38.0
2021-12-31,Stephens County,Texas,TX,All Residential,-1,167250.0,-0.2220930232558139,92.97534349708263,789500.0,6.0,-0.4545454545454545,-0.1428571428571429,46.0,1793.0,0.361,3.0,Critical,30.0,8.19,35.0
2021-12-31,Contra Costa County,California,CA,All Residential,-1,775000.0,-0.03125,487.12595685455807,735000.0,1193.0,-0.1580804516584333,-0.1828767123287671,12.0,195310.0,0.811,3.0,Critical,10.0,9.48,37.0
2021-12-31,Lincoln County,Missouri,MO,All Residential,-1,240000.0,-0.04,151.5151515151515,259900.0,87.0,0.2083333333333332,0.2083333333333332,30.0,15004.0,0.385,2.0,High,39.0,7.75,39.0
2021-12-31,Tift County,Georgia,GA,All Residential,-1,234950.0,0.0802298850574711,96.6227732444016,339000.0,4.0,0.0,0.0,92.0,11450.0,0.395,2.0,High,35.0,7.91,37.0
2021-12-31,Kittitas County,Washington,WA,All Residential,-1,540500.0,0.1775599128540306,282.5907590759076,495000.0,106.0,0.1397849462365592,0.0291262135922329,12.0,8082.0,0.533,3.0,Critical,24.0,8.34,38.0
2021-12-31,Putnam County,New York,NY,All Residential,-1,412500.0,-0.0833333333333333,233.6591930357976,410000.0,128.0,-0.0518518518518518,-0.2768361581920904,40.0,23238.0,0.722,2.0,High,1.0,12.79,39.0
2021-12-31,Van Buren County,Arkansas,AR,All Residential,-1,142500.0,-0.0273037542662115,99.2537313432836,202500.0,38.0,0.1875,1.2352941176470589,71.0,3419.0,0.412,2.0,High,20.0,8.8,38.0
2021-12-31,Cherokee County,South Carolina,SC,All Residential,-1,190000.0,-0.1739130434782608,121.17346938775512,107450.0,19.0,-0.1739130434782608,0.8999999999999999,20.0,14339.0,0.339,3.0,Critical,40.0,7.45,39.0
2021-12-31,Falls Church,Virginia,VA,All Residential,-1,768000.0,-0.096470588235294,424.2528735632184,1009500.0,12.0,0.0909090909090908,-0.0769230769230768,52.0,,,,,37.0,7.86,38.0
2021-12-31,Clark County,Ohio,OH,All Residential,-1,149900.0,-0.0006666666666667,114.36314363143632,160000.0,177.0,0.0350877192982457,0.3308270676691729,26.0,34694.0,0.522,2.0,High,16.0,8.96,39.0
2021-12-31,Philadelphia County,Pennsylvania,PA,All Residential,-1,255000.0,-0.0192307692307692,192.7083333333333,229900.0,1646.0,0.0352201257861635,0.0365239294710326,42.0,302595.0,0.633,2.0,High,23.0,8.46,41.0
2021-12-31,Davidson County,Tennessee,TN,All Residential,-1,410000.0,0.0379746835443037,235.72050500653023,399900.0,1318.0,-0.0171513795674869,-0.095401509951956,34.0,204386.0,0.64,3.0,Critical,49.0,5.74,39.0
2021-12-31,Bulloch County,Georgia,GA,All Residential,-1,229800.0,0.0213333333333334,124.09673188967918,215000.0,74.0,-0.0749999999999999,-0.119047619047619,23.0,15261.0,0.338,2.0,High,35.0,7.91,37.0
2021-12-31,Upshur County,Texas,TX,All Residential,-1,279000.0,-0.2328842452570799,142.94871794871796,321250.0,7.0,2.5,,78.0,7521.0,0.336,3.0,Critical,30.0,8.19,35.0
2021-12-31,Putnam County,Indiana,IN,All Residential,-1,214000.0,0.0208097310834178,114.17018224293768,200000.0,60.0,0.1538461538461537,,9.0,9218.0,0.421,3.0,Critical,33.0,8.15,38.0
2021-12-31,Clay County,Kentucky,KY,All Residential,-1,124500.0,-0.2169811320754716,83.05431547619048,142500.0,4.0,-0.1999999999999999,0.0,25.0,7545.0,0.436,5.0,Extreme,22.0,8.58,39.0
2021-12-31,Tolland County,Connecticut,CT,All Residential,-1,270000.0,-0.0357142857142856,161.45672662255492,247900.0,190.0,-0.107981220657277,-0.0821256038647343,38.0,19922.0,0.661,2.0,High,5.0,10.44,41.0
2021-12-31,Jackson County,Oregon,OR,All Residential,-1,416500.0,-0.0027487262000536,255.24392032399868,440000.0,341.0,-0.047486033519553,0.1328903654485049,20.0,41391.0,0.574,3.0,Critical,27.0,8.29,39.0
2021-12-31,Lorain County,Ohio,OH,All Residential,-1,179700.0,-0.0542105263157894,126.1273067628924,164900.0,438.0,0.0330188679245282,0.0428571428571429,29.0,65967.0,0.627,1.0,Medium,16.0,8.96,39.0
2021-12-31,Orleans County,Vermont,VT,All Residential,-1,255000.0,0.1590909090909091,147.11137581893985,225000.0,47.0,-0.2033898305084745,-0.3188405797101449,97.0,4975.0,0.695,3.0,Critical,3.0,10.75,43.0
2021-12-31,Marathon County,Wisconsin,WI,All Residential,-1,190000.0,-0.0476190476190476,104.42323481116586,167400.0,135.0,-0.2058823529411765,-0.0425531914893616,54.0,38717.0,0.593,3.0,Critical,17.0,8.89,40.0
2021-12-31,Utah County,Utah,UT,All Residential,-1,505000.0,0.0520833333333332,201.0328892589509,529000.0,756.0,-0.0967741935483871,-0.0701107011070111,18.0,199857.0,0.561,3.0,Critical,27.0,8.29,31.0
2021-12-31,Clark County,Nevada,NV,All Residential,-1,399000.0,0.0144927536231884,228.4595300261097,399900.0,3896.0,-0.0334904490200942,-0.0573433341398499,29.0,506095.0,0.564,2.0,High,29.0,8.23,38.0
2021-12-31,Appling County,Georgia,GA,All Residential,-1,216950.0,0.3862619808306708,144.6813026109288,204450.0,2.0,1.0,1.0,56.0,4694.0,0.353,3.0,Critical,35.0,7.91,37.0
2021-12-31,Bristol County,Rhode Island,RI,All Residential,-1,498250.0,0.0843307943416757,245.2475629029229,449950.0,74.0,0.15625,0.0136986301369863,29.0,12906.0,0.778,3.0,Critical,8.0,9.69,40.0
2021-12-31,Shelby County,Ohio,OH,All Residential,-1,144000.0,-0.102803738317757,97.42134493009353,155000.0,42.0,-0.125,-0.0232558139534884,41.0,10976.0,0.355,2.0,High,16.0,8.96,39.0
2021-12-31,Cross County,Arkansas,AR,All Residential,-1,170000.0,-0.4187040519746965,90.38199181446112,109900.0,3.0,0.5,0.5,90.0,4661.0,0.504,3.0,Critical,20.0,8.8,38.0
2021-12-31,Elbert County,Georgia,GA,All Residential,-1,165000.0,0.0315723663644889,90.994605595737,149450.0,15.0,-0.0625,-0.2857142857142857,45.0,4524.0,0.415,1.0,Medium,35.0,7.91,37.0
2021-12-31,Lancaster County,Pennsylvania,PA,All Residential,-1,275000.0,0.0377358490566037,151.77389530033437,269900.0,563.0,0.019927536231884,-0.086038961038961,8.0,119652.0,0.56,2.0,High,23.0,8.46,41.0
2021-12-31,Indian River County,Florida,FL,All Residential,-1,320000.0,0.0339256865912762,200.7975236191732,328600.0,386.0,0.1454005934718101,-0.1663066954643628,51.0,31889.0,0.661,3.0,Critical,45.0,6.97,42.0
2021-12-31,Ascension Parish,Louisiana,LA,All Residential,-1,270000.0,-0.0050301254767564,147.08380650807135,272500.0,170.0,0.0559006211180124,-0.0449438202247191,28.0,34497.0,0.5,2.0,High,19.0,8.82,37.0
2021-12-31,Cheatham County,Tennessee,TN,All Residential,-1,374855.0,0.0125824898635051,193.45923537540304,356000.0,67.0,0.1355932203389831,-0.1518987341772152,35.0,10720.0,0.58,3.0,Critical,49.0,5.74,39.0
2021-12-31,Kaufman County,Texas,TX,All Residential,-1,330000.0,0.064516129032258,163.82022219980047,321095.0,342.0,0.1672354948805461,0.0395136778115501,25.0,34692.0,0.512,3.0,Critical,30.0,8.19,35.0
2021-12-31,Custer County,Oklahoma,OK,All Residential,-1,170000.0,-0.0144927536231883,91.57314066069551,158250.0,32.0,0.2307692307692308,31.0,46.0,7648.0,0.478,3.0,Critical,44.0,7.13,37.0
2021-12-31,Highland County,Ohio,OH,All Residential,-1,141750.0,-0.1140624999999999,107.6921137555466,177400.0,58.0,0.9333333333333332,0.9333333333333332,69.0,10528.0,0.374,2.0,High,16.0,8.96,39.0
2021-12-31,Polk County,Georgia,GA,All Residential,-1,182500.0,-0.0188172043010752,128.36132438650418,224450.0,34.0,-0.15,0.0303030303030302,32.0,11686.0,0.381,3.0,Critical,35.0,7.91,37.0
2021-12-31,Shelby County,Kentucky,KY,All Residential,-1,264397.5,-0.0332815356489944,143.39152119700748,295700.0,76.0,0.2258064516129032,0.1692307692307693,30.0,12954.0,0.462,5.0,Extreme,22.0,8.58,39.0
2021-12-31,Lawrence County,Tennessee,TN,All Residential,-1,239900.0,0.0721787709497205,143.3804290947148,252900.0,49.0,0.225,0.1136363636363635,50.0,14041.0,0.361,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Morris County,New Jersey,NJ,All Residential,-1,513000.0,0.0577319587628866,268.54723237588087,499450.0,680.0,0.0641627543035994,-0.1304347826086956,27.0,115754.0,0.765,2.0,High,7.0,9.98,40.0
2021-12-31,Hamblen County,Tennessee,TN,All Residential,-1,205000.0,-0.0465116279069767,120.48192771084338,270000.0,21.0,0.05,0.75,66.0,19323.0,0.421,3.0,Critical,49.0,5.74,39.0
2021-12-31,Shelby County,Alabama,AL,All Residential,-1,320000.0,0.032258064516129,148.01297648012977,319000.0,359.0,-0.0771208226221079,-0.1533018867924528,34.0,58462.0,0.357,3.0,Critical,40.0,7.45,39.0
2021-12-31,Boone County,Kentucky,KY,All Residential,-1,291500.0,0.1125954198473282,157.55994809419713,267500.0,188.0,-0.1004784688995215,-0.1531531531531531,7.0,38403.0,0.612,3.0,Critical,22.0,8.58,39.0
2021-12-31,Cook County,Minnesota,MN,All Residential,-1,79000.0,,411.45833333333326,222500.0,1.0,,-0.75,21.0,533.0,0.796,3.0,Critical,6.0,9.99,38.0
2021-12-31,Gregg County,Texas,TX,All Residential,-1,187450.0,-0.1668888888888888,125.98751200022772,175000.0,4.0,-0.1999999999999999,,43.0,22922.0,0.443,2.0,High,30.0,8.19,35.0
2021-12-31,Refugio County,Texas,TX,All Residential,-1,176150.0,-0.1825986078886311,117.73952095808384,495000.0,6.0,2.0,2.0,44.0,1741.0,0.534,3.0,Critical,30.0,8.19,35.0
2021-12-31,Kenton County,Kentucky,KY,All Residential,-1,209500.0,-0.1047008547008546,149.7053196999315,205000.0,263.0,0.0647773279352226,-0.0868055555555555,14.0,44508.0,0.594,3.0,Critical,22.0,8.58,39.0
2021-12-31,Bryan County,Oklahoma,OK,All Residential,-1,197500.0,-0.0536655486344034,131.07416879795397,209950.0,44.0,0.375,0.0731707317073171,7.0,13387.0,0.417,3.0,Critical,44.0,7.13,37.0
2021-12-31,Jones County,Mississippi,MS,All Residential,-1,148160.0,,79.75309701095547,387400.0,2.0,,-0.3333333333333333,26.0,20993.0,0.426,3.0,Critical,15.0,8.99,38.0
2021-12-31,Piatt County,Illinois,IL,All Residential,-1,184650.0,0.1723809523809523,103.34296762183132,189450.0,20.0,1.2222222222222223,,31.0,4295.0,0.603,3.0,Critical,9.0,9.52,38.0
2021-12-31,Mason County,Kentucky,KY,All Residential,-1,324000.0,1.417910447761194,46.43206256109482,385000.0,3.0,-0.4,2.0,80.0,4467.0,0.502,3.0,Critical,22.0,8.58,39.0
2021-12-31,Harrison County,Iowa,IA,All Residential,-1,238500.0,0.0719101123595504,121.45003714634848,166500.0,6.0,0.0,0.1999999999999999,15.0,3388.0,0.514,3.0,Critical,13.0,9.26,38.0
2021-12-31,Milwaukee County,Wisconsin,WI,All Residential,-1,190000.0,-0.0686274509803921,133.8432122370937,175450.0,1160.0,0.0220264317180616,0.070110701107011,52.0,265410.0,0.63,2.0,High,17.0,8.89,40.0
2021-12-31,Hamilton County,Indiana,IN,All Residential,-1,376540.0,0.0196046574600596,143.48413234301148,345000.0,587.0,-0.0856697819314641,-0.1106060606060606,5.0,80719.0,0.704,2.0,High,33.0,8.15,38.0
2021-12-31,Yamhill County,Oregon,OR,All Residential,-1,455000.0,-0.021505376344086,272.879932829555,463950.0,123.0,-0.1517241379310344,0.0603448275862068,15.0,17321.0,0.623,3.0,Critical,27.0,8.29,39.0
2021-12-31,Price County,Wisconsin,WI,All Residential,-1,78500.0,-0.5436046511627907,75.56089743589743,119900.0,16.0,0.1428571428571427,-0.3043478260869565,99.0,3209.0,0.614,3.0,Critical,17.0,8.89,40.0
