period_end,county,state,state_code,median_ppsf,tax_burden,medianage,cost_of_living_rank,elementary_school_rating,middle_school_rating,high_school_rating,daily_cases,percentage_fully_vaccinated,risk_index,risk
2023-12-31,Armstrong County,Pennsylvania,PA,83.12649536132812,8.46,41.0,23.0,8,9,2,15270.0,59.4,1.0,Medium
2023-12-31,Portsmouth,Virginia,VA,145.0216522216797,7.86,38.0,37.0,10,8,7,,,,
2023-12-31,Overton County,Tennessee,TN,136.8554717101615,5.74,39.0,49.0,5,8,8,7139.0,35.5,0.0,Low
2023-12-31,Colusa County,California,CA,235.2138982581928,9.48,37.0,10.0,8,7,1,4532.0,60.3,1.0,Medium
2023-12-31,Kane County,Illinois,IL,157.80731201171875,9.52,38.0,9.0,1,4,8,126748.0,67.2,2.0,High
2023-12-31,Santa Barbara County,California,CA,472.4409484863281,9.48,37.0,10.0,6,10,2,90889.0,69.0,2.0,High
2023-12-31,Cobb County,Georgia,GA,173.8599395751953,7.91,37.0,35.0,10,2,2,174543.0,58.2,2.0,High
2023-12-31,Brown County,Ohio,OH,132.68501379695053,8.96,39.0,16.0,10,3,5,11183.0,41.0,1.0,Medium
2023-12-31,Banks County,Georgia,GA,158.646484375,7.91,37.0,35.0,9,2,5,3949.0,30.4,2.0,High
2023-12-31,Matagorda County,Texas,TX,144.83817517972057,8.19,35.0,30.0,10,1,8,8340.0,46.8,1.0,Medium
2023-12-31,Prairie County,Arkansas,AR,83.45922019958496,8.8,38.0,20.0,6,6,9,1962.0,43.2,1.0,Medium
2023-12-31,Clarke County,Virginia,VA,218.6359842936198,7.86,38.0,37.0,2,2,1,2615.0,66.9,2.0,High
2023-12-31,Fredericksburg,Virginia,VA,188.67023027657524,7.86,38.0,37.0,5,8,2,,,,
2023-12-31,Carroll County,Mississippi,MS,81.614873046875,8.99,38.0,15.0,4,9,6,2557.0,41.2,0.0,Low
2023-12-31,Orleans Parish,Louisiana,LA,208.57589560637305,8.82,37.0,19.0,2,8,2,87728.0,69.69999999999999,2.0,High
2023-12-31,Seneca County,Ohio,OH,81.29351806640625,8.96,39.0,16.0,7,9,10,12750.0,48.9,2.0,High
2023-12-31,Maricopa County,Arizona,AZ,257.37855019401246,8.19,38.0,30.0,7,7,9,1273007.0,57.2,1.0,Medium
2023-12-31,Montgomery County,Mississippi,MS,17.8736515045166,8.99,38.0,15.0,7,10,6,2957.0,55.7,1.0,Medium
2023-12-31,Alamance County,North Carolina,NC,152.2097930908203,8.07,39.0,34.0,3,7,5,46771.0,59.3,1.0,Medium
2023-12-31,San Joaquin County,California,CA,302.5426025390625,9.48,37.0,10.0,9,2,5,175961.0,61.2,1.0,Medium
2023-12-31,Franklin County,Kansas,KS,124.357421875,9.36,37.0,11.0,6,5,9,6939.0,51.1,3.0,Critical
2023-12-31,Yazoo County,Mississippi,MS,52.183013916015625,8.99,38.0,15.0,5,4,8,8042.0,49.2,0.0,Low
2023-12-31,Clark County,Nevada,NV,228.45953369140625,8.23,38.0,29.0,6,10,5,536770.0,57.4,1.0,Medium
2023-12-31,Jackson County,Colorado,CO,121.62928771972656,8.31,37.0,26.0,10,10,5,164.0,45.7,0.0,Low
2023-12-31,King William County,Virginia,VA,171.8447265625,7.86,38.0,37.0,4,2,7,3695.0,58.4,2.0,High
2023-12-31,Sibley County,Minnesota,MN,126.974609375,9.99,38.0,6.0,4,1,9,3519.0,49.2,1.0,Medium
2023-12-31,Escambia County,Florida,FL,159.7416917315379,6.97,42.0,45.0,7,8,4,77828.0,55.8,0.0,Low
2023-12-31,Osceola County,Michigan,MI,110.2900390625,8.34,40.0,24.0,3,4,3,5004.0,42.0,2.0,High
2023-12-31,Hubbard County,Minnesota,MN,139.07391550953616,9.99,38.0,6.0,4,5,9,4940.0,47.3,2.0,High
2023-12-31,Frederick County,Virginia,VA,162.24346923828125,7.86,38.0,37.0,4,8,1,20580.0,58.6,1.0,Medium
2023-12-31,Desha County,Arkansas,AR,51.55195236206055,8.8,38.0,20.0,10,8,9,3025.0,59.9,2.0,High
2023-12-31,Yuba County,California,CA,255.9259196472168,9.48,37.0,10.0,2,5,2,17720.0,49.0,1.0,Medium
2023-12-31,Talbot County,Maryland,MD,245.7885131835937,9.32,39.0,12.0,3,8,1,5580.0,73.4,2.0,High
2023-12-31,Red River County,Texas,TX,63.63060410931474,8.19,35.0,30.0,9,9,5,2294.0,41.4,2.0,High
2023-12-31,Lamar County,Texas,TX,110.8894278717041,8.19,35.0,30.0,3,6,10,12484.0,39.8,0.0,Low
2023-12-31,Pacific County,Washington,WA,249.19677179509944,8.34,38.0,24.0,3,1,2,3463.0,59.3,1.0,Medium
2023-12-31,Calhoun County,Illinois,IL,57.36736511001291,9.52,38.0,9.0,1,3,9,1521.0,52.0,1.0,Medium
2023-12-31,Payne County,Oklahoma,OK,103.99609375,7.13,37.0,44.0,4,4,3,18304.0,48.8,1.0,Medium
2023-12-31,Petersburg,Virginia,VA,113.09327461242675,7.86,38.0,37.0,10,1,10,,,,
2023-12-31,Socorro County,New Mexico,NM,93.76183651041264,8.19,38.0,30.0,7,8,10,3794.0,57.8,1.0,Medium
2023-12-31,Johnson County,Indiana,IN,133.92857360839844,8.15,38.0,33.0,8,3,9,42266.0,58.4,1.0,Medium
2023-12-31,Buncombe County,North Carolina,NC,240.8412475585937,8.07,39.0,34.0,3,3,7,52331.0,66.0,1.0,Medium
2023-12-31,Fort Bend County,Texas,TX,150.60910034179688,8.19,35.0,30.0,5,8,6,183651.0,71.5,2.0,High
2023-12-31,Greene County,Arkansas,AR,98.4582977294922,8.8,38.0,20.0,8,7,2,15879.0,43.1,1.0,Medium
2023-12-31,Tipton County,Tennessee,TN,138.20143997192383,5.74,39.0,49.0,1,4,3,17609.0,40.5,1.0,Medium
2023-12-31,Evans County,Georgia,GA,90.32007241766804,7.91,37.0,35.0,2,7,3,2383.0,40.7,1.0,Medium
2023-12-31,Racine County,Wisconsin,WI,133.61977890014649,8.89,40.0,17.0,8,6,3,56444.0,60.7,2.0,High
2023-12-31,Leon County,Florida,FL,157.03585021972657,6.97,42.0,45.0,2,10,9,84848.0,56.6,1.0,Medium
2023-12-31,Caddo County,Oklahoma,OK,59.144996643066406,7.13,37.0,44.0,6,10,3,8249.0,65.60000000000001,1.0,Medium
2023-12-31,Richmond County,Georgia,GA,109.82352699279784,7.91,37.0,35.0,6,6,8,50105.0,49.5,1.0,Medium
2023-12-31,Hopkins County,Texas,TX,123.78252070547023,8.19,35.0,30.0,5,9,2,7212.0,39.4,2.0,High
2023-12-31,Belmont County,Ohio,OH,97.51217651367188,8.96,39.0,16.0,9,9,2,15688.0,48.1,1.0,Medium
2023-12-31,El Paso County,Texas,TX,126.18329620361328,8.19,35.0,30.0,4,1,5,207545.0,80.9,1.0,Medium
2023-12-31,Wharton County,Texas,TX,124.68359375,8.19,35.0,30.0,5,8,5,9120.0,50.5,1.0,Medium
2023-12-31,Somervell County,Texas,TX,175.5732421875,8.19,35.0,30.0,8,3,2,2110.0,45.7,1.0,Medium
2023-12-31,Elbert County,Georgia,GA,92.63872062683106,7.91,37.0,35.0,7,2,5,4556.0,42.0,1.0,Medium
2023-12-31,Callahan County,Texas,TX,105.32436297386994,8.19,35.0,30.0,2,4,9,2857.0,42.0,3.0,Critical
2023-12-31,Hawaii County,Hawaii,HI,407.16064453125,12.19,39.0,2.0,2,7,6,26501.0,67.30000000000001,2.0,High
2023-12-31,Klickitat County,Washington,WA,266.240234375,8.34,38.0,24.0,8,1,10,3507.0,47.5,1.0,Medium
2023-12-31,Hall County,Georgia,GA,165.44117736816406,7.91,37.0,35.0,9,1,2,54081.0,45.1,2.0,High
2023-12-31,Trempealeau County,Wisconsin,WI,113.6982421875,8.89,40.0,17.0,4,5,4,8396.0,66.10000000000001,1.0,Medium
2023-12-31,Hudspeth County,Texas,TX,83.217045434316,8.19,35.0,30.0,2,9,10,989.0,74.7,3.0,Critical
2023-12-31,White Pine County,Nevada,NV,131.57290649414062,8.23,38.0,29.0,7,7,8,1698.0,53.400000000000006,0.0,Low
2023-12-31,Rutland County,Vermont,VT,150.97799682617188,10.75,43.0,3.0,5,7,1,12632.0,77.4,3.0,Critical
2023-12-31,Putnam County,New York,NY,238.0507756042481,12.79,39.0,1.0,2,7,2,23898.0,73.5,2.0,High
2023-12-31,Johnson County,Georgia,GA,88.591796875,7.91,37.0,35.0,1,2,5,2255.0,35.3,0.0,Low
2023-12-31,Boone County,Indiana,IN,138.6071337890625,8.15,38.0,33.0,6,9,7,15226.0,70.6,2.0,High
2023-12-31,Graham County,North Carolina,NC,168.59530639648438,8.07,39.0,34.0,1,5,7,2264.0,46.5,0.0,Low
2023-12-31,Edgefield County,South Carolina,SC,147.4619140625,7.45,39.0,40.0,5,1,1,6755.0,59.7,1.0,Medium
2023-12-31,Randolph County,Arkansas,AR,97.87109375,8.8,38.0,20.0,5,5,3,5182.0,40.6,1.0,Medium
2023-12-31,Nemaha County,Nebraska,NE,79.49799914913369,9.01,37.0,14.0,5,6,10,1489.0,50.2,1.0,Medium
2023-12-31,Liberty County,Texas,TX,138.90260234233358,8.19,35.0,30.0,6,7,4,18115.0,42.4,1.0,Medium
2023-12-31,Taylor County,Wisconsin,WI,96.32162162720124,8.89,40.0,17.0,6,1,1,4831.0,35.5,2.0,High
2023-12-31,Menominee County,Wisconsin,WI,274.2049419403076,8.89,40.0,17.0,6,9,1,1901.0,80.10000000000001,1.0,Medium
2023-12-31,McMinn County,Tennessee,TN,135.0565541641463,5.74,39.0,49.0,8,5,8,16680.0,40.1,1.0,Medium
2023-12-31,Martin County,Minnesota,MN,84.42041015625,9.99,38.0,6.0,3,6,10,5594.0,55.400000000000006,1.0,Medium
2023-12-31,Love County,Oklahoma,OK,119.08208168029785,7.13,37.0,44.0,10,5,1,3094.0,42.1,1.0,Medium
2023-12-31,Texas County,Missouri,MO,96.35549418131512,7.75,39.0,39.0,10,1,5,4719.0,32.7,4.0,Unknown
2023-12-31,Davie County,North Carolina,NC,133.88680305480958,8.07,39.0,34.0,8,5,2,11129.0,57.3,1.0,Medium
2023-12-31,Morgan County,Kentucky,KY,96.4208984375,8.58,39.0,22.0,2,6,4,5067.0,48.2,3.0,Critical
2023-12-31,Washington County,Pennsylvania,PA,149.65149826049804,8.46,41.0,23.0,7,7,3,50914.0,61.6,1.0,Medium
2023-12-31,Volusia County,Florida,FL,189.2271116638184,6.97,42.0,45.0,7,1,1,116630.0,59.5,1.0,Medium
2023-12-31,Iroquois County,Illinois,IL,71.3627356701245,9.52,38.0,9.0,6,5,9,7192.0,51.2,1.0,Medium
2023-12-31,Saline County,Nebraska,NE,101.4694711473694,9.01,37.0,14.0,4,5,7,3800.0,52.8,2.0,High
2023-12-31,Perry County,Mississippi,MS,76.37549490398831,8.99,38.0,15.0,7,6,7,3040.0,37.9,0.0,Low
2023-12-31,Minidoka County,Idaho,ID,144.65578826904297,7.88,36.0,36.0,8,6,9,4228.0,41.2,0.0,Low
2023-12-31,Marion County,Mississippi,MS,99.86111450195312,8.99,38.0,15.0,5,5,5,6957.0,46.1,1.0,Medium
2023-12-31,Renville County,Minnesota,MN,70.24793243408203,9.99,38.0,6.0,9,1,9,3736.0,54.900000000000006,1.0,Medium
2023-12-31,Monroe County,Tennessee,TN,160.31790161132812,5.74,39.0,49.0,3,5,4,14555.0,43.4,2.0,High
2023-12-31,Chatham County,Georgia,GA,152.50962829589844,7.91,37.0,35.0,9,8,3,63676.0,56.10000000000001,1.0,Medium
2023-12-31,Haskell County,Texas,TX,58.90597353418525,8.19,35.0,30.0,2,5,4,896.0,38.8,1.0,Medium
2023-12-31,Sumter County,South Carolina,SC,100.73853591869738,7.45,39.0,40.0,1,5,9,27811.0,56.8,1.0,Medium
2023-12-31,Jeff Davis County,Georgia,GA,61.86514923067739,7.91,37.0,35.0,10,9,4,3923.0,31.0,1.0,Medium
2023-12-31,Orange County,California,CA,550.7425537109375,9.48,37.0,10.0,5,2,8,590003.0,72.39999999999999,2.0,High
2023-12-31,Georgetown County,South Carolina,SC,212.82476806640625,7.45,39.0,40.0,3,6,1,15839.0,54.3,1.0,Medium
2023-12-31,Morgan County,Georgia,GA,169.04705200195312,7.91,37.0,35.0,2,3,7,4661.0,45.4,1.0,Medium
2023-12-31,Phillips County,Arkansas,AR,44.72214494288975,8.8,38.0,20.0,5,6,10,4808.0,49.8,2.0,High
2023-12-31,Rice County,Minnesota,MN,154.37731904467873,9.99,38.0,6.0,9,9,7,17929.0,63.0,1.0,Medium
2023-12-31,Madera County,California,CA,216.374267578125,9.48,37.0,10.0,4,5,7,43445.0,54.3,1.0,Medium
2023-12-31,Lenawee County,Michigan,MI,116.00927734375,8.34,40.0,24.0,1,9,7,25980.0,52.900000000000006,1.0,Medium
2023-12-31,Ouachita County,Arkansas,AR,37.26508092529346,8.8,38.0,20.0,6,6,7,5464.0,54.3,1.0,Medium
2023-12-31,Montgomery County,North Carolina,NC,166.5245714489174,8.07,39.0,34.0,3,10,4,7259.0,43.6,2.0,High
2023-12-31,Ross County,Ohio,OH,125.2587476007502,8.96,39.0,16.0,1,6,10,19247.0,50.5,1.0,Medium
2023-12-31,Dauphin County,Pennsylvania,PA,124.58077239990234,8.46,41.0,23.0,9,3,7,59119.0,60.3,1.0,Medium
2023-12-31,Spartanburg County,South Carolina,SC,136.60643939909946,7.45,39.0,40.0,6,1,2,94883.0,43.7,1.0,Medium
2023-12-31,Washington County,Arkansas,AR,158.4340362548828,8.8,38.0,20.0,2,7,6,68368.0,55.50000000000001,1.0,Medium
2023-12-31,Navajo County,Arizona,AZ,246.51013010877884,8.19,38.0,30.0,8,8,7,38145.0,77.3,1.0,Medium
2023-12-31,Chippewa County,Minnesota,MN,78.68994140625,9.99,38.0,6.0,9,8,4,3077.0,53.3,2.0,High
2023-12-31,Rock County,Wisconsin,WI,128.82748413085938,8.89,40.0,17.0,8,6,4,43054.0,69.19999999999999,2.0,High
2023-12-31,Island County,Washington,WA,295.9104919433594,8.34,38.0,24.0,1,9,3,10090.0,76.2,2.0,High
2023-12-31,Anderson County,Tennessee,TN,151.8014678955078,5.74,39.0,49.0,6,7,2,22077.0,55.8,0.0,Low
2023-12-31,Erath County,Texas,TX,159.10430908203125,8.19,35.0,30.0,10,3,5,8685.0,38.1,1.0,Medium
2023-12-31,Knox County,Kentucky,KY,109.5334701538086,8.58,39.0,22.0,3,3,10,11495.0,36.5,1.0,Medium
2023-12-31,Summit County,Colorado,CO,593.5135003662109,8.31,37.0,26.0,6,6,3,9842.0,84.6,2.0,High
2023-12-31,Montgomery County,Tennessee,TN,156.95066833496094,5.74,39.0,49.0,8,6,6,50206.0,61.0,1.0,Medium
2023-12-31,Owsley County,Kentucky,KY,73.5556411743164,8.58,39.0,22.0,3,8,4,1574.0,47.5,1.0,Medium
2023-12-31,Estill County,Kentucky,KY,95.35798645019533,8.58,39.0,22.0,10,9,1,4109.0,51.8,0.0,Low
2023-12-31,Clay County,Arkansas,AR,59.45362367272173,8.8,38.0,20.0,9,6,2,4103.0,45.7,1.0,Medium
2023-12-31,Adams County,Wisconsin,WI,132.6769654083252,8.89,40.0,17.0,10,2,3,4642.0,56.7,2.0,High
2023-12-31,Turner County,Georgia,GA,59.83896691458566,7.91,37.0,35.0,7,10,8,2546.0,49.7,1.0,Medium
2023-12-31,Tangipahoa Parish,Louisiana,LA,127.48756408691406,8.82,37.0,19.0,5,1,5,34684.0,46.400000000000006,1.0,Medium
2023-12-31,Worth County,Georgia,GA,74.95485694885254,7.91,37.0,35.0,3,5,8,4661.0,41.6,1.0,Medium
2023-12-31,St. Charles Parish,Louisiana,LA,150.50390625,8.82,37.0,19.0,6,1,7,13812.0,56.8,1.0,Medium
2023-12-31,Robertson County,Tennessee,TN,199.70225524902344,5.74,39.0,49.0,6,5,6,21534.0,52.3,1.0,Medium
2023-12-31,Rockdale County,Georgia,GA,129.59397888183594,7.91,37.0,35.0,5,1,5,18526.0,50.6,2.0,High
2023-12-31,Bryan County,Oklahoma,OK,135.16056729046977,7.13,37.0,44.0,7,9,4,13572.0,42.8,0.0,Low
2023-12-31,Maui County,Hawaii,HI,798.2005004882812,12.19,39.0,2.0,9,6,1,30190.0,69.39999999999999,2.0,High
2023-12-31,Whiteside County,Illinois,IL,67.91027841567993,9.52,38.0,9.0,8,7,6,15386.0,57.8,1.0,Medium
2023-12-31,Linn County,Kansas,KS,98.8158219909668,9.36,37.0,11.0,6,2,3,2815.0,35.3,0.0,Low
2023-12-31,Paulding County,Ohio,OH,86.44482421875,8.96,39.0,16.0,6,2,4,4612.0,42.1,1.0,Medium
2023-12-31,Muskegon County,Michigan,MI,131.69630432128906,8.34,40.0,24.0,2,8,3,41807.0,54.900000000000006,1.0,Medium
2023-12-31,Montague County,Texas,TX,124.3735580444336,8.19,35.0,30.0,1,1,9,4669.0,35.3,2.0,High
2023-12-31,Franklin County,Mississippi,MS,79.4489220210484,8.99,38.0,15.0,4,7,5,1924.0,48.0,1.0,Medium
2023-12-31,Beckham County,Oklahoma,OK,92.356689453125,7.13,37.0,44.0,4,6,10,5943.0,41.3,2.0,High
2023-12-31,Lincoln County,Tennessee,TN,135.01097106933594,5.74,39.0,49.0,6,9,7,9976.0,41.4,0.0,Low
2023-12-31,Collier County,Florida,FL,308.8650207519531,6.97,42.0,45.0,4,7,6,83572.0,69.8,0.0,Low
2023-12-31,Lancaster County,Virginia,VA,172.23680114746094,7.86,38.0,37.0,3,1,1,1805.0,71.3,2.0,High
2023-12-31,Lee County,North Carolina,NC,142.46098937988282,8.07,39.0,34.0,2,2,3,15921.0,55.00000000000001,1.0,Medium
2023-12-31,Bulloch County,Georgia,GA,113.94189453125,7.91,37.0,35.0,2,3,10,15361.0,34.300000000000004,1.0,Medium
2023-12-31,Franklin County,Ohio,OH,158.15145874023438,8.96,39.0,16.0,1,4,9,289715.0,64.3,2.0,High
2023-12-31,Grant County,Washington,WA,208.7683969595052,8.34,38.0,24.0,3,9,7,27064.0,57.2,0.0,Low
2023-12-31,Baxter County,Arkansas,AR,96.4924198227436,8.8,38.0,20.0,5,4,8,8763.0,46.8,1.0,Medium
2023-12-31,Yancey County,North Carolina,NC,188.452642364502,8.07,39.0,34.0,6,10,8,4999.0,50.5,3.0,Critical
2023-12-31,Dillon County,South Carolina,SC,71.78842428753615,7.45,39.0,40.0,2,4,8,9698.0,44.5,0.0,Low
2023-12-31,Denton County,Texas,TX,193.861068725586,8.19,35.0,30.0,1,9,8,179677.0,61.4,1.0,Medium
2023-12-31,Comanche County,Texas,TX,96.5699234008789,8.19,35.0,30.0,3,2,9,3599.0,47.2,3.0,Critical
2023-12-31,Charles City County,Virginia,VA,174.4501953125,7.86,38.0,37.0,5,6,5,1157.0,95.0,1.0,Medium
2023-12-31,Grenada County,Mississippi,MS,93.01338092803957,8.99,38.0,15.0,9,6,5,5515.0,52.5,1.0,Medium
2023-12-31,Walthall County,Mississippi,MS,50.06328244642778,8.99,38.0,15.0,6,4,3,3610.0,41.5,1.0,Medium
2023-12-31,Jackson County,Indiana,IN,104.19294013977051,8.15,38.0,33.0,3,6,10,12516.0,53.0,1.0,Medium
2023-12-31,Rappahannock County,Virginia,VA,236.265625,7.86,38.0,37.0,3,8,5,1009.0,60.7,3.0,Critical
2023-12-31,Seneca County,New York,NY,87.10267318725586,12.79,39.0,1.0,3,8,9,6085.0,53.6,3.0,Critical
2023-12-31,Marin County,California,CA,774.0728967285156,9.48,37.0,10.0,2,4,6,36141.0,87.1,2.0,High
2023-12-31,Clark County,Washington,WA,269.6219482421875,8.34,38.0,24.0,9,1,4,88711.0,64.7,1.0,Medium
2023-12-31,Davidson County,Tennessee,TN,235.7205047607422,5.74,39.0,49.0,5,7,4,207807.0,65.10000000000001,2.0,High
2023-12-31,Branch County,Michigan,MI,119.904296875,8.34,40.0,24.0,10,2,2,12171.0,45.2,1.0,Medium
2023-12-31,Malheur County,Oregon,OR,134.8558511352539,8.29,39.0,27.0,8,9,9,8213.0,48.1,2.0,High
2023-12-31,Harford County,Maryland,MD,166.6666717529297,9.32,39.0,12.0,4,6,4,38358.0,69.69999999999999,1.0,Medium
2023-12-31,Umatilla County,Oregon,OR,192.70162963867188,8.29,39.0,27.0,10,6,2,22369.0,55.7,1.0,Medium
2023-12-31,McHenry County,Illinois,IL,143.67206486299887,9.52,38.0,9.0,5,1,10,76244.0,67.0,2.0,High
2023-12-31,Orange County,Florida,FL,202.647041332808,6.97,42.0,45.0,6,4,8,376391.0,69.19999999999999,1.0,Medium
2023-12-31,Dinwiddie County,Virginia,VA,158.27970901489255,7.86,38.0,37.0,3,4,7,5325.0,66.9,1.0,Medium
2023-12-31,Dutchess County,New York,NY,203.58868408203125,12.79,39.0,1.0,9,2,8,64519.0,70.1,2.0,High
2023-12-31,Nevada County,California,CA,335.28990783691404,9.48,37.0,10.0,10,3,9,17230.0,62.9,2.0,High
2023-12-31,Chatham County,North Carolina,NC,208.2644836425781,8.07,39.0,34.0,8,5,10,12819.0,58.9,2.0,High
2023-12-31,Grimes County,Texas,TX,146.60568237304688,8.19,35.0,30.0,10,10,5,8472.0,53.1,1.0,Medium
2023-12-31,Terrell County,Georgia,GA,17.77705279048946,7.91,37.0,35.0,6,1,1,2041.0,58.1,0.0,Low
2023-12-31,Somerset County,New Jersey,NJ,263.19752070052755,9.98,40.0,7.0,7,7,2,68461.0,76.0,2.0,High
2023-12-31,Henderson County,North Carolina,NC,200.67825317382807,8.07,39.0,34.0,2,10,10,24883.0,58.8,1.0,Medium
2023-12-31,Platte County,Missouri,MO,142.3717803955078,7.75,39.0,39.0,10,8,10,10378.0,56.8,4.0,Unknown
2023-12-31,Utah County,Utah,UT,201.38252802899729,8.29,31.0,27.0,1,6,2,201713.0,57.49999999999999,2.0,High
2023-12-31,Walworth County,Wisconsin,WI,174.89169311523438,8.89,40.0,17.0,6,2,6,26963.0,54.2,1.0,Medium
2023-12-31,Becker County,Minnesota,MN,164.90832855378903,9.99,38.0,6.0,7,4,9,8807.0,54.3,1.0,Medium
2023-12-31,Eau Claire County,Wisconsin,WI,134.58311462402344,8.89,40.0,17.0,5,4,4,30275.0,61.8,2.0,High
2023-12-31,Dukes County,Massachusetts,MA,737.7421875,8.77,40.0,21.0,10,4,5,3461.0,,1.0,Medium
2023-12-31,York County,South Carolina,SC,174.96072513287157,7.45,39.0,40.0,4,9,1,77541.0,49.2,1.0,Medium
2023-12-31,Jackson County,Ohio,OH,121.84509889412584,8.96,39.0,16.0,7,1,6,8915.0,47.2,1.0,Medium
2023-12-31,Victoria County,Texas,TX,136.15219116210938,8.19,35.0,30.0,4,3,2,18648.0,48.6,1.0,Medium
2023-12-31,Van Zandt County,Texas,TX,181.74002075195312,8.19,35.0,30.0,7,8,7,10362.0,38.1,0.0,Low
2023-12-31,Crawford County,Georgia,GA,90.26513671875,7.91,37.0,35.0,10,3,4,1769.0,40.8,0.0,Low
2023-12-31,Marion County,Florida,FL,152.61538696289062,6.97,42.0,45.0,4,9,6,83280.0,56.7,1.0,Medium
2023-12-31,Bennington County,Vermont,VT,182.53086738443184,10.75,43.0,3.0,4,9,4,9524.0,76.3,2.0,High
2023-12-31,Traverse County,Minnesota,MN,36.96269312113685,9.99,38.0,6.0,1,6,6,854.0,63.6,2.0,High
2023-12-31,Guernsey County,Ohio,OH,88.27995056152344,8.96,39.0,16.0,9,2,5,10469.0,44.4,1.0,Medium
2023-12-31,Morgan County,Indiana,IN,125.68794792175294,8.15,38.0,33.0,10,4,9,16451.0,53.900000000000006,1.0,Medium
2023-12-31,Lafayette County,Arkansas,AR,116.76656802077244,8.8,38.0,20.0,5,4,2,1296.0,41.8,0.0,Low
2023-12-31,Tolland County,Connecticut,CT,157.81368423461913,10.44,41.0,5.0,3,6,10,20732.0,66.9,2.0,High
2023-12-31,Brown County,Texas,TX,115.28845977783205,8.19,35.0,30.0,3,9,2,11787.0,41.7,3.0,Critical
2023-12-31,Washington County,Idaho,ID,188.3080226135254,7.88,36.0,36.0,5,1,6,2386.0,40.5,2.0,High
2023-12-31,Marshall County,Oklahoma,OK,115.7214766314828,7.13,37.0,44.0,10,7,10,4602.0,44.7,1.0,Medium
2023-12-31,Baltimore City County,Maryland,MD,142.46124267578125,9.32,39.0,12.0,7,5,7,,,,
2023-12-31,Walton County,Florida,FL,428.01556396484375,6.97,42.0,45.0,5,4,9,16464.0,49.1,2.0,High
2023-12-31,Montcalm County,Michigan,MI,127.45646780859435,8.34,40.0,24.0,1,3,5,17158.0,42.4,1.0,Medium
2023-12-31,Johnson County,Missouri,MO,123.28968437194824,7.75,39.0,39.0,5,9,4,12165.0,41.8,4.0,Unknown
2023-12-31,Sonoma County,California,CA,462.8063354492188,9.48,37.0,10.0,4,5,1,86731.0,78.2,2.0,High
2023-12-31,Bourbon County,Kansas,KS,56.472169621566536,9.36,37.0,11.0,7,10,1,4382.0,36.7,1.0,Medium
2023-12-31,Brown County,Indiana,IN,159.7109375,8.15,38.0,33.0,1,8,4,2586.0,50.8,0.0,Low
2023-12-31,Marquette County,Wisconsin,WI,138.86453857421876,8.89,40.0,17.0,4,1,6,3807.0,53.400000000000006,1.0,Medium
2023-12-31,Sumter County,Florida,FL,224.9550018310547,6.97,42.0,45.0,6,3,10,21732.0,79.9,1.0,Medium
2023-12-31,Decatur County,Tennessee,TN,122.9522933959961,5.74,39.0,49.0,7,8,5,3731.0,38.1,1.0,Medium
2023-12-31,Travis County,Texas,TX,299.4241943359375,8.19,35.0,30.0,1,5,1,222701.0,70.0,1.0,Medium
2023-12-31,Lumpkin County,Georgia,GA,167.146484375,7.91,37.0,35.0,5,8,10,7220.0,34.300000000000004,1.0,Medium
2023-12-31,Jefferson County,Oregon,OR,240.5,8.29,39.0,27.0,6,3,2,7233.0,63.2,1.0,Medium
2023-12-31,Fairfield County,Connecticut,CT,245.68513840895432,10.44,41.0,5.0,7,6,7,204895.0,81.39999999999999,3.0,Critical
2023-12-31,Wayne County,Michigan,MI,135.90419006347656,8.34,40.0,24.0,10,6,6,401186.0,54.2,2.0,High
2023-12-31,Cumberland County,Tennessee,TN,159.7874755859375,5.74,39.0,49.0,2,3,8,16103.0,46.8,1.0,Medium
2023-12-31,Payette County,Idaho,ID,228.51614379882807,7.88,36.0,36.0,1,6,10,5534.0,31.8,2.0,High
2023-12-31,Will County,Illinois,IL,151.71131547814366,9.52,38.0,9.0,8,8,7,162921.0,67.80000000000001,2.0,High
2023-12-31,Caddo Parish,Louisiana,LA,111.18377685546876,8.82,37.0,19.0,9,2,7,67239.0,48.4,1.0,Medium
2023-12-31,Polk County,Wisconsin,WI,157.130859375,8.89,40.0,17.0,1,5,3,12350.0,50.8,2.0,High
2023-12-31,Sullivan County,Tennessee,TN,108.0543152627867,5.74,39.0,49.0,10,6,10,45821.0,56.39999999999999,1.0,Medium
2023-12-31,Asotin County,Washington,WA,156.32241104125976,8.34,38.0,24.0,2,1,1,4526.0,41.4,1.0,Medium
2023-12-31,St. Clair County,Illinois,IL,96.69142081520774,9.52,38.0,9.0,4,6,7,69474.0,63.2,1.0,Medium
2023-12-31,Broomfield County,Colorado,CO,227.4633178710937,8.31,37.0,26.0,5,2,10,13449.0,80.60000000000001,2.0,High
2023-12-31,Fannin County,Texas,TX,142.12317947387697,8.19,35.0,30.0,7,7,5,6859.0,44.7,1.0,Medium
2023-12-31,Boundary County,Idaho,ID,210.51970652697847,7.88,36.0,36.0,5,1,10,2087.0,35.099999999999994,1.0,Medium
2023-12-31,Clarendon County,South Carolina,SC,119.81999220574517,7.45,39.0,40.0,2,8,5,8720.0,49.0,1.0,Medium
2023-12-31,Gregg County,Texas,TX,125.98751068115234,8.19,35.0,30.0,6,9,6,23174.0,45.1,1.0,Medium
